4771,8399037,xD+001,568,507,7,9144
2689,7786353,Mars,547,478,10,9570
11064,9220075,Delphi,592,549,7,1040
15540,9222261,Cynosema,414,572,16,221
9250,9218287,Lmao,424,520,5,3868
18417,1036977,1-9,496,459,2,1169
18164,9220684,fakespiels+Stadt,377,511,7,229
1405,8789578,Holy+Terra,477,465,2,12251
16600,9222776,Delos,618,490,10,226
2120,9205722,001+-+Burzum,465,508,16,9501
11682,9222622,04+Be,398,467,4,3926
8628,9216664,Azuria+City,476,533,1,2961
7737,9219663,Bratwurst-04,434,548,6,2594
5496,1761442,Laszoss+Stadt+2,450,529,3,4258
13,1455424,Milch+04,487,495,1,11618
12641,9218657,TheScarfixs+Stadt,425,502,5,1415
17711,9125954,Katze1946s+Stadt,475,375,4,509
18097,934150,HoneyB2s+Stadt,377,511,19,479
12720,9220882,Massilia,420,424,16,197
8655,160779,SPARTA+1,567,554,14,10014
16322,9222631,Argos,383,460,4,221
1300,9154985,03+-+Stadt,507,539,8,4358
13301,9221141,Kardamyle,396,512,9,223
17454,843467,Legolas04041997s+Stadt,441,390,15,476
15391,9122646,GPerformances+Stadt,540,616,9,1740
17895,1427365,xXAMsxXs+Stadt,405,413,14,608
9980,,Nonsens22s+Stadt,571,570,1,217
7452,,Gsichtsgulasch4s+Stadt,451,428,4,508
3405,331069,01.+R%C3%BCsselsheim,556,530,19,10991
17990,8302144,Flower123s+Stadt,590,543,9,1059
11135,9220114,Chersonese,409,449,0,601
11519,9108183,HTeschs+Stadt,420,431,1,441
14802,9107744,Godric+Gryffindors+Stadt+2,573,561,9,1143
13305,9221142,Delos,599,454,2,221
17654,8816197,KRYPTOS+01,405,417,7,2063
8282,,Haliartos,423,450,3,976
18416,9226258,JoXsTKKs+Stadt,518,381,16,175
7795,151338,marlboros+Stadt,555,445,16,11265
754,8628148,44+Argos,468,492,13,4678
1244,8290891,Imperium+05,486,463,3,11725
4359,319687,Kargstein,510,443,2,1915
7575,8853667,10+Henripolis,535,502,4,1984
3457,624508,02+Bridgetown,547,478,11,1672
13546,736787,Udaniers+Stadt+2,488,504,5,2795
6531,47203,rabtormcs+Stadt,451,428,19,824
15298,9222136,Pithecusae,509,385,7,550
7548,1381344,45-11+Chatos+Land,441,529,7,3983
2565,8472093,1+Bienenkorb,454,475,18,9760
12299,9220664,Abydos,420,431,16,785
15299,8962117,%2A-Ruffy-%2As+Stadt+2,599,452,8,2820
3389,624508,01+Annapolis+Royal,550,483,15,7627
7764,9217906,Chrissi0850s+Stadt+4,543,555,11,1340
300,991998,54%2A009-Nick+Fury,507,520,7,9156
7824,8994798,Hydra+43s+Stadt+2,454,432,6,3496
16665,533913,iothgs+Stadt,405,417,1,1230
4265,9097559,003+Valentine,542,535,2,5970
14134,720780,Ebersberg,606,465,16,2305
17897,1136087,Nr.+1,478,621,3,2196
14801,9220077,9.A+Ligurien,540,597,10,4323
3376,,phunds+Stadt,459,450,15,600
5091,8695142,grande06,507,548,5,6477
9785,,Mike+80,412,466,7,562
2842,1113757,Eberswalde,500,464,2,8597
8540,,04+Athen,460,532,2,769
6703,,wytec1s+Stadt,498,572,18,518
10525,9219822,Carphi,587,553,4,197
5160,,Agathe,464,429,10,615
3773,7939873,Gartz,507,466,19,6222
1514,1042651,Etox+City+5a,532,537,6,5812
16127,9077547,Aragog+le+grands+Stadt,509,385,1,260
18165,889132,steff667s+Stadt,616,417,4,1540
4123,1767708,Norvesia01,438,459,19,10235
769,1906110,Gold,487,495,17,6085
2407,1780037,A04-1,500,479,2,13795
17213,8388532,Mesembria1.2,449,452,0,1818
17988,8827349,Barth,462,474,4,1785
3475,8632509,Oberhausen,459,450,12,1560
6339,9004985,Athen,567,467,6,2091
7783,9216670,Antitroxs+Stadt,476,533,3,2522
251,8746292,Ralphie,519,497,10,14783
16978,1209598,Arteosis,445,591,0,2532
18070,9221078,1-3+Tibris,398,504,18,1662
12684,9220863,Laputa,525,610,5,4413
13654,9221303,Megalopolis,396,512,0,232
5876,9053560,M45%2A03,476,541,4,2893
4594,1691073,Cold+Water,445,526,0,7315
15959,9222466,Kosmas,524,623,4,197
14598,9221784,Notion,600,566,14,221
11790,8245340,Bauerndorf,436,568,13,1057
16499,9222731,Wolle,627,521,11,3171
3171,,REDBoy233s+Stadt,467,445,5,795
5535,9110373,Habiblis,485,489,6,3994
18326,1722207,54-001+Delta,543,497,1,1076
7408,1784616,Notna1s+Stadt,504,447,0,3954
12490,9220773,Gytheion,563,416,14,474
14804,9221884,kalujas+Stadt,390,449,4,567
5269,8339075,Embry+IV,436,516,17,1776
5604,9204895,55+Waimes+01,512,525,5,3802
12620,9002853,A01+-+Austria,525,610,6,8252
12142,9220577,Chalcis,556,593,4,221
15142,9221319,Grepo+01,585,588,13,4768
12012,9220515,Phaselis,580,560,8,847
16401,9206071,Gent+Oranges+Stadt,403,571,13,251
18157,541271,tarix20s+Stadt,371,485,2,219
16685,954497,pipepas+Stadt,499,377,15,837
4218,1928862,%2ABB1%2A,466,499,1,7016
11402,362972,Frankenland03,601,536,10,4796
4675,9160617,nixdus+Stadt,432,484,16,574
5847,9187574,55.2.A,566,541,0,11211
7796,9217753,SMX.RHINOs+Stadt,439,527,3,2306
13055,8620850,Tarent,512,614,7,2794
11510,9220281,Grodixs+Stadt,394,499,16,889
2267,8669078,Troja,496,459,18,8910
4929,9110057,Rolu3,477,535,3,7258
8065,1743399,-1-,502,584,3,8054
3865,1243138,%2AArcanine%2As+Stadt,540,494,5,5070
5634,1349852,c...,497,531,1,3741
8277,8934118,54+-+Appendix,529,473,7,4496
14599,9221785,Papabaer6s+Stadt,600,566,18,597
17763,9218128,Mhgers+Stadt+4,510,429,2,2780
15195,8843719,Bielefeld,393,489,10,2325
7487,8483353,002,433,504,10,7866
7033,876002,Rolicons+Stadt,564,543,10,590
16204,769781,Lost955s+Stadt,616,483,18,724
5888,,toml98s+Stadt,431,512,6,1034
16858,9222884,Ellas1821s+Stadt,518,381,0,509
14543,9221744,Linea-s+Stadt,610,548,15,441
15073,9222035,Chorsiae,621,515,2,223
4510,,-Tipsys+Stadt,465,547,13,518
6971,,Megalopolis,445,431,10,934
3884,8818507,Gengar+I,512,498,1,7316
6545,391042,01.+Athen,469,418,17,5001
18327,1677637,frankyxDs+Stadt,453,614,18,223
2884,1016816,005+Aragorn,502,494,0,4305
103,1017572,Kleinbonum+1.1,485,504,4,12397
4889,9002589,gustavianuss+Stadt,470,441,4,2109
18438,9058262,malcolm1917s+Stadt,574,404,13,175
8423,8215122,45-08+L%C3%BCgnix,469,581,10,3427
5910,123369,001+Antiochia,493,566,12,3162
13375,9221185,Punias+Stadt,427,414,17,533
4082,1186217,Raffaello+Santi,426,493,9,1320
731,417477,05+Goldmine,468,492,0,5734
11422,9220239,Tragana,606,519,12,221
5085,9179272,Montego+Bay,430,457,2,4407
7576,9218663,Gytheion,423,450,1,614
4205,8765516,Schimmelpennincks+Stadt,486,528,5,2977
1312,60599,Divodurum+Castellum,475,470,12,2401
1033,1273780,Mona71s+Stadt,502,468,13,1393
5655,,Baron+Disraelys+Stad,508,576,19,771
9786,,Malaca,404,472,4,511
12300,9220665,ewu2110s+Stadt,457,399,8,511
12431,9220744,Argos,398,504,4,695
18046,469659,kottens+Stadt,405,413,13,2280
7453,9171819,M45+R%C3%BCgen+2,483,555,6,2504
347,9216104,Tor002,504,480,16,5154
14030,302712,Sandstein,404,544,7,3001
18235,341944,Citty,580,588,4,1597
192,8598782,004.02+Iotaris,505,491,0,10215
4973,9218229,Hohenburg+4,464,429,3,1804
4266,9217405,Pharos+,564,519,15,554
13434,9221215,Ithaca,607,537,18,536
8896,9076004,Ayee,575,496,12,2226
10304,1510259,Anecs+Stadt,408,454,3,556
16516,9222743,Kalamata,563,609,18,223
17807,9219400,Alexander+87s+Stadt,583,466,8,1130
12045,284658,schwarzeselle1s+Stadt,556,593,10,947
11696,9220358,Tiryns,398,467,14,551
7265,,Kalamata,579,513,2,564
17516,155909,A54M-003-02,542,486,3,2670
13769,9221370,Arginusae,517,392,8,513
1623,8013567,004+Camden,457,498,10,5856
9875,,Thenopolis,398,494,15,219
5252,9198100,FishPenguins+Stadt,500,482,2,2877
5731,9217919,Malaca,508,576,6,609
4720,349709,M55+Basis+002,537,508,3,7181
18439,9111191,Yokohama+333,470,551,18,1014
367,9166941,Ananas,491,484,11,6503
14864,388047,01-01,397,443,13,6090
18252,8429683,Kurama+2,483,604,16,1227
4221,9058279,Zornopolis,462,531,3,2346
16348,9222645,Haliartos,379,472,1,221
3211,9216347,N%C3%BCrnberg,537,508,6,8592
13989,541516,Maraskans+Stadt,427,414,12,221
2054,1634209,55-04+Hrvatska,532,542,15,1252
10117,9030123,001+Phallanxion,525,409,13,6868
3613,9064195,07+Fight,480,477,1,6084
15074,604716,Alkajoss+Stadt,621,515,10,1373
5316,,xyrantars+Stadt,481,408,4,996
1071,1713809,005.+Kings+Landing,536,498,17,5837
16253,9222595,andi1,614,473,14,1058
13928,8098346,Kim0902s+Stadt,541,608,10,566
10729,9219931,worthtobes+Stadt,413,528,13,664
6277,1104291,45.001.01,456,524,3,7468
1756,9213680,Zorn+des+Zeus,487,493,4,6980
8091,,nikmo4s+Stadt,453,568,10,626
12639,9220835,Tiryns,524,607,12,221
1933,1963422,54.aas.02,546,488,11,9249
87,235885,Engel+tragen+Trauer,519,497,6,8219
8337,,Derendorf,404,484,16,1222
3905,8991661,54+H+001,534,494,5,7844
1680,1030009,O001,495,539,2,1094
3635,,Olymp,450,529,11,592
2959,8447382,10+Delos,500,482,6,4696
5597,9218712,Agios+Christos,539,565,16,4534
9585,9219455,Gr%C3%BCezi2018s+g,532,575,12,8060
1917,9216636,15+Pylos-Omnikron,512,459,19,8896
3162,480879,45+Arnstadt,490,556,14,9272
4760,9217722,Bielefeld,492,425,4,3847
8909,9219183,Apollonia,590,504,7,1241
5217,9081029,Naupactos,422,482,7,1473
16774,9123674,Manops+Stadt,626,533,2,680
16254,9222596,Eretria,556,398,12,197
1960,,Alexis+Kyriopolis,538,475,16,998
3791,,Thalizs+Stadt,470,441,19,789
13563,857921,Minas+Tirith+01,403,488,9,2298
3064,421163,Caprica,454,463,17,12103
4232,880811,Schlammkuhle,516,473,2,5219
297,235885,Kind+der+Sonne,513,501,15,4837
9422,8382810,Beukelaers+Stadt,549,422,18,865
10569,9219845,RobWins+Stadt,409,449,15,1643
10198,1252464,Adamanthayas+Stadt,442,415,6,543
14262,9221613,Myriksss+Stadt,419,418,6,769
16640,9222805,svenbln73s+Stadt,441,390,11,513
3616,808310,003+Namenlos,469,476,2,9051
4312,923503,PeaceKnights+Stadt+3,503,534,0,2166
8895,355714,Moon+03,494,419,0,4648
8876,8929291,55+Blagoe-S,508,576,2,7465
5772,9199864,%3F%3F%3F%3F%3F,563,488,7,9703
8812,9217753,SMX.RHINOs+Stadt+2,439,527,4,1999
13709,9037865,Scotias+Stadt,561,602,16,761
17349,9222073,Apollonia,394,562,11,1047
7227,9218531,Pagasae,571,536,8,1319
18098,380520,cONFUSEDiDIOT,577,599,3,1068
16433,9222689,Haliartos,477,616,12,463
17898,605323,kreisl-aab,445,572,6,1468
17991,9222158,Dark+IV,390,449,16,1943
8535,8390364,45+Sol+01.2,454,562,13,3903
15514,9222243,Laos,453,600,0,509
1600,9208489,High+Garden,477,465,10,5631
12447,8809957,hartirenas+Stadt,486,597,5,272
15300,9222137,Kamiros,587,425,1,1019
9251,8532162,MOT%C3%96RHEAD,411,462,13,1728
10424,121909,Auf+Schgajien,488,407,8,3028
13615,9221286,1.+Alexandria,403,521,8,7812
17450,1611423,Mykene,473,384,5,2750
18328,885105,Peder12s+Stadt+2,411,568,2,1377
7761,9219842,oschatz,474,572,3,1406
8707,,Korinth+,577,465,11,490
4512,8929291,55+Wandal,502,569,5,15264
2661,8918611,Pang%C3%A4a,517,451,7,936
18167,9221562,Havanatown+V,487,376,13,1803
8878,8202874,Pink+Floyd,426,493,13,4105
3649,,Qatschi01s+Stadt,459,450,17,594
4641,421163,Gera,462,474,6,4951
9385,,HefnunWadjets+Stadt,444,428,8,970
15909,918335,Mainq,455,604,14,5090
368,9140357,01Middelsfair,478,487,0,4441
3009,590235,papa09s+Stadt,448,523,7,496
9922,,peeppilines+Stadt,540,591,6,502
15075,9220041,Lujadbs+Stadt,604,563,18,221
18253,9222972,Tempel+der+Titanen,518,381,19,1453
12064,9220532,hmhmhmqws+Stadt,596,552,16,441
137,8221030,frechesENGELCHEN,500,486,16,4928
10477,95814,XS-44-01.1,419,436,7,7194
3057,8187492,Laredo,450,480,14,3938
498,1780037,A14-1,491,484,16,12834
16129,9222544,Methone,587,425,18,554
17050,9218218,Sinclair+VI,359,430,2,3028
16118,9222541,rissiKOs+Stadt,411,568,5,509
14403,9182056,piachrs+Stadt,599,454,9,197
17657,8793478,Australien,561,602,1,2281
17992,9221296,Funkytown,405,413,8,1846
1501,9105448,NikoB87s+Stadt,519,535,14,7423
395,561699,45+001+002,477,500,7,5066
13794,9221376,Lasos,513,615,14,563
2230,8811282,BraSiL+003.00,496,459,11,8304
14394,8872543,Noob%27s+Stadt+3,560,542,4,2192
15960,1010173,blacdragens+Stadt,591,584,5,221
12640,501326,M45+Barcelona,484,522,6,2777
13647,9138573,meine+Trauminsel,576,457,3,3141
17012,9221492,Frenchcore+Worldwides+Stadt,409,541,9,3014
1491,8489223,06.+Sabaody+Archipel,524,531,12,9040
12510,9220784,Tripolis+,563,416,1,223
17901,8712440,LifeFastDieYoungs+Stadt,475,375,16,998
18168,9225145,Mario0407s+Stadt,477,616,14,223
13986,299764,Kingdom+of+Heaven,394,468,14,5401
7466,1025171,%3D+Samara+%3D,517,539,0,3993
5423,1036977,2-1,496,456,4,4765
5548,9193643,02.+Minas+Thirit+X45,476,533,6,1332
9314,570575,Zwergenklasse,593,514,12,2484
12804,1635110,Hubertus3s+Stadt,448,585,2,197
9538,1895844,Ussana1,525,415,19,4176
17688,9224618,mesembria,441,390,12,1665
13336,9221156,MadCrazyGeniuss+Stadt,437,409,17,516
6195,8952232,OJ-Darkmichaels+Stadt,423,470,6,833
10216,9219715,Chania,408,454,8,516
3434,8661481,Grosny,477,535,5,4023
4267,1312688,kroton,503,534,3,7903
17713,9132717,MentalFlusters+Stadt,392,434,17,221
4451,809087,-04-,530,442,11,2072
5159,814013,Jim+Beam,476,548,15,6270
17899,9137176,corinnaros+Stadt,392,434,8,211
3839,9189135,M45-002,484,536,9,4581
18169,9220617,sfhgbdhjhdsgrs+Stadt,479,593,5,1197
17900,849156,profi2010s+Stadt,405,413,2,597
4233,,Soul+House,496,520,4,1469
3078,9204540,02.1+Lichtkrieger,490,503,6,6807
4795,8912962,Egilz,448,446,7,6268
13171,9221084,James3003s+Stadt,415,559,1,219
4778,8535494,Ydalir,528,482,7,1907
4723,917239,05-Cinco,513,431,6,3577
11694,9220357,jarois+Stadt,394,499,13,223
5166,9179100,Neo8611s+Stadt,520,482,8,5799
4453,8714244,Mr.Troubles+Stadt,541,450,16,175
6875,1901142,Atius+Tirawa,522,454,5,4599
7815,8661481,Jekaterinenburg,483,531,9,2748
13899,9221432,Gytheion,513,615,5,509
6913,9218386,Green+1.3,564,543,1,10057
1944,9194863,golder,531,469,3,1739
13655,9221304,Driver-Bl%C3%A4cks+Stadt,450,593,12,441
1625,8949908,44+01+Bilgewasser,477,465,15,12410
15393,9222173,Palaiocastro,621,515,17,223
4780,750281,Pro+02A,506,450,3,3607
17902,1500950,Anturia1s+Stadt,597,428,13,1207
18254,8732724,Sin+City+2,534,431,7,1085
361,7972530,Casjelinn-Tianjin,491,484,19,11654
12098,9210199,PKJO,598,546,3,2336
479,9194070,45.A2.Tausret,489,517,10,5968
5079,,antikos+Stadt,467,445,6,795
17052,9201888,Obsidian,466,513,5,3129
3904,9210342,007+Piz+Buin,499,538,4,6021
11161,9220125,Palaiocastro,589,456,16,1043
2636,8315717,Aurora+Borealis,538,470,13,5663
15198,9220247,Lekago+2,603,527,0,2423
2864,9210793,Alfonstown,456,527,17,3756
18352,9196675,Schatzmeister+0s+Stadt+2,725,661,0,1129
11803,8843719,Neuendeel,409,509,3,2863
198,460432,Kongsberg,500,486,10,8728
8907,1434413,MS4000s+Stadt,463,467,2,1159
5169,134828,olols+Stadt,464,429,1,806
15199,9218903,Hellespont,479,404,7,4144
10666,150259,013,463,582,11,9196
10170,802750,Newmereen,532,575,17,6341
12974,9221020,Therma,540,402,7,225
8795,1228176,Obzors+Stadt,586,526,7,1081
17771,9220965,ger.+2+Gonz+2,486,597,13,2093
6414,963366,Steshas+Stadt+2,470,531,3,2888
8601,9210193,KsRons+Stadt+2,498,572,5,4788
4308,9096211,Tardis,500,479,6,1799
17769,9220868,Croc133s+Stadt,428,394,7,232
5773,525917,max51s+Stadt+002,470,471,5,4159
7549,8994798,Hydra+43s+Stadt,454,432,4,4161
3912,9206298,Dembuadeivodas+Stadt,485,544,7,13168
14102,9221523,Vrocastro,414,567,10,509
9876,9219582,SuomiLovers+Stadt,439,420,12,1034
3713,1880616,1M+A,503,534,4,1997
4280,9189135,M45-003,484,536,3,5155
2621,9170721,54-+Adorf,530,462,17,5618
7579,1414769,Xinars+Stadt,483,531,11,1381
3341,9214924,002-Tribut,473,510,4,7360
12375,9220716,asterikuss+Stadt,428,420,0,221
7410,,Nagarkoss+Stadt,475,432,17,919
4711,209716,Baryt,549,503,4,7792
3693,9214712,003+Bisaflor,529,498,4,13040
10000,1768838,19leon68s+Stadt+2,558,443,13,4682
6992,8314823,Gwyneth+Paltrow,434,480,12,5855
9057,9001067,Save+a+Stadt+1,493,508,7,8566
17770,,my+king+is+Is+Stadt,396,424,6,503
13713,8339501,SirLadyBloodys+Stadt,517,392,17,775
13172,9221085,Volcos,417,563,13,513
2674,1295151,King+Kong+M.4,531,469,10,9143
10780,8682,54.01.01,503,421,19,4463
10011,8611354,Nervapostels+Stadt,593,535,12,219
3288,1713809,002.+Eyrie,546,495,1,5792
4779,854639,Breda+03,492,425,14,1053
8415,117300,fcb1s+Stadt-2,429,522,12,2816
8375,8532162,MEGADETH,412,466,6,1395
15513,9222242,Baronius,394,536,6,3014
5673,,Conerium,575,507,14,616
17714,1648830,ramona1912s+Stadt,392,434,3,1614
8927,1003665,Pink+City,564,461,2,3184
15200,9075530,Sycamore,488,504,3,2956
6929,,Rhegium+,418,467,6,481
8191,9218885,Dascylon,465,574,0,532
9611,8689133,Rattenfalle,588,483,16,4030
2953,8076365,007.01te+Stadt,550,483,0,13975
2978,9199429,Florenz,448,523,10,12327
17689,964069,Pir%C3%A4us,455,604,12,2572
15394,9222174,Istrus,540,616,5,511
17510,9222074,Dodo+Town+2,604,563,0,1708
5145,9195340,mensch+maiers+Stadt+2,548,525,1,3982
16037,310439,flohies+Stadt,609,561,7,1098
8384,9218968,Ayaxas+Stadt,479,582,9,221
11644,9218903,Eretria,488,407,7,3892
8723,,SurfsUp2k18s+Stadt,583,497,6,251
3928,8912962,Supernova,449,452,13,5535
8397,9218288,Per-Atum,453,424,2,1912
1319,1805932,2.+Moros,486,463,11,8231
2561,1478081,55-B-001,536,505,6,9999
8355,8917279,Radiator+Springs,568,492,5,3938
6296,9219491,004-C2+Delphi,533,580,18,10891
6225,1648710,Eschenholz,510,443,5,13394
10770,1397978,Lammpe86s+Stadt,519,526,2,2106
6290,1713809,004.+Riverrun,535,502,6,3397
14350,9216560,Himera,606,465,15,197
18256,822357,Hera,439,431,7,1783
5061,9058279,Dresdopolis,460,532,1,2444
15392,173296,%2A%2AGhost2010%2A%2As+Stadt,618,530,13,1175
318,9073011,M44+002,487,495,9,7547
2260,235885,schwarze+Rosen,507,496,4,8461
4610,1672025,Bunjil+II+X,448,446,18,1908
17596,9222345,benn00815s+Stadt,567,616,2,2069
1570,1949712,axelsss+Stadt,547,521,5,981
4544,1646185,Attika+HandelsGmbH1,568,492,3,11488
10255,1109579,Huttichis+Stadt,588,465,18,221
715,8628148,44+Talos,487,495,12,2109
12610,9220824,Bassae,598,546,10,221
17262,9221730,Schnubbel74s+Stadt+2,615,495,8,2604
17686,9220996,Scampi,534,402,5,1370
2822,693536,Who%3F,502,494,1,2879
11292,9220180,Aurich,413,528,5,2379
12491,9220774,Lucentum,563,416,15,197
1791,8783167,Hood,495,539,13,13737
16641,109975,Blackmann95s+Stadt,525,560,6,2048
732,9216927,Bella+Ciao,482,518,14,12801
521,1309875,Bier,518,522,17,11730
9623,8929291,55+Blu,508,576,18,6677
17993,9206594,..JJ02..,420,408,9,1784
5883,9217983,Camp+Half+Blood,431,512,18,1066
10656,9219890,xMx310s+Stadt,420,541,2,221
4832,1295151,King+Kong+W.2,527,469,8,11979
6353,207378,01.4+Charlie,458,459,17,6896
12761,9220912,Cavousi,424,422,2,197
12432,8832793,merlin67s+Stadt+3,578,451,15,2805
4625,8767961,ast4,502,460,17,8888
16642,9222806,Tripolis+,374,496,15,543
4713,9187709,Cools+Stadt-2,512,525,2,2400
3986,306529,55.02a-+Osgiliath,536,505,3,7172
13771,9221372,Smyrna,552,403,11,221
16687,9200503,Jaguars,478,523,8,1526
10812,9111575,Neapolis,573,488,11,2939
11347,7884250,588-Gold,496,560,2,3796
12551,9220805,EdwardThatch33s+Stadt,462,397,6,484
8374,,weizentoastbrots+Stadt,410,476,1,553
12143,9220578,Tattoomaus2008s+Stadt,556,593,5,474
5402,8864697,pallmallblue1910s+Stadt,509,470,11,1734
9378,,Krone777s+Stadt,404,484,17,489
16996,9222913,kadett+gsis+Stadt,601,437,11,223
17186,9223403,Michis+Stadt,577,599,12,3541
16206,9219995,NRW02,606,470,19,2376
9400,,Islamabad,453,424,6,1216
7414,,Kuh-e+Qaf,444,428,13,1715
7411,559097,uerkaktuss+Stadt,534,431,0,593
15625,9222300,Amyclae,621,515,18,511
12524,9220794,Nisara,591,447,5,606
9103,,Carthagos,444,428,9,976
4845,1105642,Elster,568,507,2,8375
9957,510375,Kosmas,517,594,7,2258
5445,8749714,Isengart,527,469,6,10889
270,9186774,55+Bad+Way,507,520,11,12817
6340,9218153,Mochlos,567,467,7,456
17302,9220008,slasch,436,599,12,2447
17263,9220877,Mykene,425,425,5,2259
7636,9216678,Massalia,568,507,9,1741
2352,309007,C01+GT1749VA+Upgrade,471,502,6,10188
10664,778388,uli50s+Stadt+4,578,459,5,11604
1073,8746292,Maggie,524,478,8,10301
11421,9018172,Balmora,417,472,0,7895
17809,9107947,Thalos,422,568,7,1886
12511,9220785,Phaselis,573,425,10,221
85,808310,009+It%27s+coming+home,478,487,12,10523
12954,9221015,Laos,505,391,18,517
2846,1963422,54.AJ.01,502,494,2,8374
17994,8870398,Gismo987s+Stadt+3,567,467,4,1991
16778,9222846,Kolumbien,419,436,14,1911
3526,8315717,Atlantis,539,460,7,2506
10114,909178,Alexandria,525,409,10,5343
2902,,Eldalottes+Stadt,478,448,10,637
18353,1622533,Feuerstein,517,383,1,1304
12525,9220795,Miletus,573,425,19,221
4370,1376938,birgerpaul,510,436,9,4152
7505,,M4L4K4s+Stadt,428,445,1,484
4125,,Abydos,449,535,15,477
5067,1921792,demente+Doris,454,463,18,7565
17904,8975589,Sheep+Outpost,429,400,0,2838
14302,539823,innov.ats+Stadt,410,431,13,766
6432,8981164,006+wolf,480,483,7,5799
6130,547577,Mykonos,517,465,0,2572
13353,9221170,Chios,434,407,3,223
2936,9217352,Jonny,460,496,1,4645
13422,9221209,Miletus,599,452,4,441
12144,9220579,Longa,588,564,1,726
7159,9138573,Freundlicher+Nachbar,557,450,9,5587
13485,1918782,Becksbierboys+Stadt,613,505,11,613
1318,1656725,Mesembria,464,495,8,11200
13700,8156131,Dalerias+Stadt,605,484,17,474
8861,917239,3-Tree,512,434,5,8695
9310,8656087,weichgesp%C3%BClt,436,474,1,3906
15395,9222175,Kios,573,600,3,221
10596,9183243,schulstrs+Stadt,420,541,1,197
2435,1061014,Asinus+III,541,539,13,3621
15879,9222413,Lampsacus,446,603,11,843
10050,9218952,Bonny+I,423,554,2,8350
5493,107671,002.01+Dol+Guldur,545,502,0,5147
12448,9220944,Arkadien+3,402,509,9,2783
10597,9219857,Lampsacus,498,588,18,223
14172,442626,44.004+Koh+Lanta,432,455,3,2835
4197,1170636,Dailuaine,485,544,1,5581
10401,9141829,MarCuso%27s+Stadt,540,418,14,2390
4053,8606163,Aphrodite,438,459,16,3660
431,9216371,Mayer+01,477,500,19,15390
7967,9218807,Cyzicus,576,480,7,586
5350,,AmICrAzYs+Stadt,498,565,4,1310
11127,9220263,Pa3,475,399,1,1570
4257,1350761,Neustadt,515,566,5,5790
5293,1228960,Lakonien+01.8,490,556,9,11426
8708,41889,Muspelsheim,437,546,14,6169
15079,9182200,LiSiJaRes+Stadt,552,611,15,1157
669,1113757,DiDi-1958s+Stadt+3,502,468,9,5005
8431,9218991,Mycenae,469,581,17,441
17179,9221399,Osiris,602,495,16,3189
5047,1940829,mikest3107s+Stadt+2,487,515,1,9443
6149,,Sombra666s+Stadt,498,414,1,503
17658,8908606,Alabama,428,394,18,2145
4662,368532,002,509,470,2,2645
9137,9219407,Trelleborg,593,514,13,2103
2549,309007,Kleinbonum+2,493,508,2,11263
3955,9216396,666+Das+Grauen+666,463,501,18,14019
3892,9010094,ZDD+1+Me,565,515,10,7780
7882,855135,Andors+Versteck,532,575,1,708
14601,9221787,Myra,610,548,17,197
5965,1840302,Melrose,462,531,10,2391
11290,9219215,Todes+Engel,578,459,13,3098
11566,9069807,HrPancakes+Stadt+2,503,421,5,5411
6016,8365713,Ernstus666s+Stadt,510,429,6,1055
12526,9220796,Abydos,573,425,16,197
6301,1070519,Rommilys,510,429,16,2627
12492,9220775,Methone,540,402,4,226
6980,9200207,Lockdown,516,565,3,2741
11676,9220348,Istrus,420,431,5,221
397,736787,Udaniers,496,517,12,8308
4582,1399828,Delos,464,551,9,5455
12623,9208096,Wurzelsepp123s+Stadt,503,594,2,2450
14194,9221571,haroiress+Stadt,505,391,11,1551
14240,9221604,Samothrace,434,407,17,986
927,8949908,44+07+Yordel,480,477,0,10478
9981,78418,leganos,515,482,1,1246
4190,,Lucentum,507,565,19,792
18257,8829730,Blackbox2,411,568,11,1813
5041,9180086,Kaiser+Coneros+Stadt,450,529,8,441
985,7827947,45-01+intis+stadt,479,526,12,9371
14274,9221618,Cynosema,385,487,2,197
2020,9216678,Methone,548,526,5,4999
16819,9222864,MayraMarlans+Stadt,535,391,14,225
2293,9016274,44+006,488,456,2,8640
8579,1110320,M44+-+003,469,418,12,4004
5133,9217713,Taras,422,482,13,540
13311,9221144,queenleys+Stadt,573,588,0,474
9036,,Bitchfight123s+Stadt,587,492,5,499
2165,398053,Sokrates+der+1.+Sta,464,528,8,12037
12271,9220647,Piraeus,444,575,17,219
17475,255867,Wolmirstedt,383,447,16,5549
2874,9210342,002.B+Ortler,462,535,12,3638
18355,1372267,Hansa+IIs+Stadt,554,619,13,628
3380,1527000,55-002-A1,536,505,5,8904
18100,762897,Stadt,371,485,6,2173
15143,1627106,45+Buffalo,414,567,9,6936
12989,9221032,Deceleia,584,434,0,226
5426,,LIVIRIONs+Stadt,530,442,4,498
794,8827349,Nordgarten,471,483,5,6479
16568,9222764,Raubherr1s+Stadt,441,390,19,197
18170,9218952,Labraunda,429,548,8,1876
557,1399994,440084+Stark,491,484,3,8531
10024,1056712,Draxors+Stadt,540,591,3,480
14218,9221592,Istrus,419,418,11,493
336,9197690,1.01+Start+II,518,518,12,4711
10081,9219655,54-SLV-Assindia,525,415,7,6190
5951,802750,Marcmania,527,560,10,9719
7101,442963,CsSchiffBruchBay,559,537,12,3611
16252,9221249,Kyoshi,567,554,1,2688
17445,1671905,New+Hope,458,502,0,1070
12128,9049952,clippi11s+Stadt,588,564,0,197
